requestId,createdDate,closedDate,typeId,typeName,address,lat_lon,latitude,longitude,agencyId,agencyName,sourceId,srnumber,sourceName,councilId,councilName
10675379,2022-09-22 17:37:14,2022-09-23 14:29:11,4,Bulky Items,"243 E 106TH ST, 90003","(33.9402403696, -118.270310661)",33.9402403696,-118.270310661,3,Sanitation Bureau,8,1-2505244111,Phone Call,21,Empowerment Congress Southeast
10675380,2022-09-22 17:37:21,2022-09-23 16:43:37,4,Bulky Items,"1055 S BERENDO ST, 90006","(34.0511133611, -118.293920729)",34.0511133611,-118.293920729,3,Sanitation Bureau,8,1-2505245071,Phone Call,68,Pico Union
10675381,2022-09-22 17:37:28,2022-09-23 15:39:33,7,Metal/Appliances,"5070 W 21ST ST, 90016","(34.0386871382, -118.351033587)",34.0386871382,-118.351033587,3,Sanitation Bureau,8,1-2505244181,Phone Call,49,Mid City
10675383,2022-09-22 17:37:36,2022-09-23 09:39:46,5,Electronic Waste,"1457 N REEVES ST, 90035","(34.0532942481, -118.396729048)",34.0532942481,-118.396729048,3,Sanitation Bureau,8,1-2505245131,Phone Call,75,South Robertson
10675388,2022-09-22 17:37:53,2022-09-23 08:04:47,4,Bulky Items,"23003 W RUNNYMEDE ST, 91307","(34.205102718, -118.628005234)",34.205102718,-118.628005234,3,Sanitation Bureau,8,1-2505245211,Phone Call,88,West Hills
10675389,2022-09-22 17:37:55,2022-09-23 07:42:45,4,Bulky Items,"1019 N WILCOX AVE, 90038","(34.0894983537, -118.33115637)",34.0894983537,-118.33115637,3,Sanitation Bureau,7,1-2505245231,Mobile App,9,Central Hollywood
10675408,2022-09-22 17:41:16,2022-09-23 09:41:37,1,Graffiti,"7100 N DEERING AVE, 91303","(34.1993776919, -118.596558463)",34.1993776919,-118.596558463,4,Office of Community Beautification,17,1-2505240741,Website,7,Canoga Park
10675413,2022-09-22 17:41:40,2022-09-23 13:53:18,7,Metal/Appliances,"15706 W ROXFORD ST, 91342","(34.3092288308, -118.473722582)",34.3092288308,-118.473722582,3,Sanitation Bureau,7,1-2505240801,Mobile App,79,Sylmar
10675429,2022-09-22 17:43:47,2022-09-23 08:58:20,4,Bulky Items,"21118 W HART ST, 91303","(34.1972764682, -118.593573512)",34.1972764682,-118.593573512,3,Sanitation Bureau,17,1-2505249911,Website,7,Canoga Park
10675444,2022-09-22 17:45:34,2022-09-23 15:58:19,11,Other,"11425 S LINK ST, 90061","(33.930371132, -118.27317167)",33.930371132,-118.27317167,5,Information Technology Agency,17,1-2505248241,Website,34,Harbor Gateway North
10675452,2022-09-22 17:46:14,2022-09-23 09:16:55,4,Bulky Items,"134 W 97TH ST, 90003","(33.9481619007, -118.275307578)",33.9481619007,-118.275307578,3,Sanitation Bureau,8,1-2505247411,Phone Call,21,Empowerment Congress Southeast
10675453,2022-09-22 17:46:15,2022-09-23 09:01:34,6,Illegal Dumping,"21115 W HART ST, 91303","(34.1974964912, -118.593453859)",34.1974964912,-118.593453859,3,Sanitation Bureau,17,1-2505246621,Website,7,Canoga Park
10675456,2022-09-22 17:46:25,2022-09-23 06:29:38,4,Bulky Items,"5853 CORBETT ST, 90016","(34.0251582848, -118.371037721)",34.0251582848,-118.371037721,3,Sanitation Bureau,7,1-2505247451,Mobile App,87,West Adams
10675457,2022-09-22 17:46:32,2022-09-23 15:24:16,4,Bulky Items,"2326 S SYCAMORE AVE, 90016","(34.0351601895, -118.352938366)",34.0351601895,-118.352938366,3,Sanitation Bureau,7,1-2505246681,Mobile App,49,Mid City
10675459,2022-09-22 17:47:01,2022-09-23 09:35:35,4,Bulky Items,"8337 N LESTER LANE, 91304","(34.2205117696, -118.639756689)",34.2205117696,-118.639756689,3,Sanitation Bureau,8,1-2505247601,Phone Call,88,West Hills
10675461,2022-09-22 17:47:09,2022-09-23 16:10:50,7,Metal/Appliances,"134 W 97TH ST, 90003","(33.9481619007, -118.275307578)",33.9481619007,-118.275307578,3,Sanitation Bureau,8,1-2505248591,Phone Call,21,Empowerment Congress Southeast
10675467,2022-09-22 17:47:35,2022-09-23 13:08:53,4,Bulky Items,"21340 W MULHOLLAND DR, 91364","(34.1442521196, -118.598498816)",34.1442521196,-118.598498816,3,Sanitation Bureau,7,1-2505247701,Mobile App,98,Woodland Hills-Warner Center
10675468,2022-09-22 17:47:36,2022-09-23 11:36:39,4,Bulky Items,"7336 N CAPISTRANO AVE, 91307","(34.2036920188, -118.61752833)",34.2036920188,-118.61752833,3,Sanitation Bureau,7,1-2505250511,Mobile App,88,West Hills
10675466,2022-09-22 17:47:37,2022-09-23 09:01:26,4,Bulky Items,"21115 W HART ST, 91303","(34.1974964912, -118.593453859)",34.1974964912,-118.593453859,3,Sanitation Bureau,17,1-2505246881,Website,7,Canoga Park
10675473,2022-09-22 17:48:18,2022-09-23 14:53:16,7,Metal/Appliances,"1653 S ORANGE GROVE AVE, 90019","(34.0458260296, -118.367168989)",34.0458260296,-118.367168989,3,Sanitation Bureau,17,1-2505250651,Website,63,P.I.C.O.
10675477,2022-09-22 17:48:47,2022-09-23 12:32:49,4,Bulky Items,"13156 W GOLETA ST, 91331","(34.253630293, -118.419130006)",34.253630293,-118.419130006,3,Sanitation Bureau,8,1-2505250761,Phone Call,64,Pacoima
10675479,2022-09-22 17:48:49,2022-09-23 16:23:51,4,Bulky Items,"116 N WESTERN AVE, 90732","(33.7440256804, -118.309478431)",33.7440256804,-118.309478431,3,Sanitation Bureau,8,1-2505253911,Phone Call,61,Northwest San Pedro
10675487,2022-09-22 17:49:20,2022-09-23 15:38:08,4,Bulky Items,"1866 S CURSON AVE, 90019","(34.0415085534, -118.362684655)",34.0415085534,-118.362684655,3,Sanitation Bureau,7,1-2505250831,Mobile App,49,Mid City
10675491,2022-09-22 17:49:53,2022-09-23 14:53:29,5,Electronic Waste,"1653 S ORANGE GROVE AVE, 90019","(34.0458260296, -118.367168989)",34.0458260296,-118.367168989,3,Sanitation Bureau,17,1-2505255111,Website,63,P.I.C.O.
10675493,2022-09-22 17:50:05,2022-09-23 13:17:55,4,Bulky Items,"10368 S BANDERA ST, 90002","(33.9418071259, -118.239542947)",33.9418071259,-118.239542947,3,Sanitation Bureau,8,1-2505252321,Phone Call,86,Watts
10675494,2022-09-22 17:50:07,2022-09-23 13:15:37,4,Bulky Items,"4911 W 12TH ST, 90019","(34.0533961992, -118.340785299)",34.0533961992,-118.340785299,3,Sanitation Bureau,8,1-2505255151,Phone Call,62,Olympic Park
10675498,2022-09-22 17:50:55,2022-09-23 07:28:20,1,Graffiti,"12508 W WICKS ST, 91352","(34.2252121026, -118.405610407)",34.2252121026,-118.405610407,4,Office of Community Beautification,7,1-2505252461,Mobile App,77,Sun Valley Area
10675500,2022-09-22 17:51:00,2022-09-23 10:29:43,7,Metal/Appliances,"10368 S BANDERA ST, 90002","(33.9418071259, -118.239542947)",33.9418071259,-118.239542947,3,Sanitation Bureau,8,1-2505256101,Phone Call,86,Watts
10675501,2022-09-22 17:51:15,2022-09-23 16:24:14,4,Bulky Items,"222 N WESTERN AVE, 90732","(33.7453790847, -118.309475905)",33.7453790847,-118.309475905,3,Sanitation Bureau,8,1-2505254341,Phone Call,61,Northwest San Pedro
10675504,2022-09-22 17:51:42,2022-09-23 16:01:13,4,Bulky Items,"4911 W 12TH ST, 90019","(34.0533961992, -118.340785299)",34.0533961992,-118.340785299,3,Sanitation Bureau,8,1-2505252601,Phone Call,62,Olympic Park
10675509,2022-09-22 17:52:36,2022-09-23 15:50:58,7,Metal/Appliances,"4911 W 12TH ST, 90019","(34.0533961992, -118.340785299)",34.0533961992,-118.340785299,3,Sanitation Bureau,8,1-2505254591,Phone Call,62,Olympic Park
10675511,2022-09-22 17:53:03,2022-09-23 14:53:01,5,Electronic Waste,"1653 S ORANGE GROVE AVE, 90019","(34.0458260296, -118.367168989)",34.0458260296,-118.367168989,3,Sanitation Bureau,17,1-2505256481,Website,63,P.I.C.O.
10675519,2022-09-22 17:54:36,2022-09-23 13:48:02,4,Bulky Items,"12508 W WICKS ST, 91352","(34.2252121026, -118.405610407)",34.2252121026,-118.405610407,3,Sanitation Bureau,7,1-2505256641,Mobile App,77,Sun Valley Area
10675527,2022-09-22 17:56:06,2022-09-23 07:07:20,1,Graffiti,"12508 W WICKS ST, 91352","(34.2252121026, -118.405610407)",34.2252121026,-118.405610407,4,Office of Community Beautification,7,1-2505262061,Mobile App,77,Sun Valley Area
10675534,2022-09-22 17:57:28,2022-09-23 08:04:39,4,Bulky Items,"7439 N ETON AVE, 91303","(34.20578684, -118.595711497)",34.20578684,-118.595711497,3,Sanitation Bureau,17,1-2505262241,Website,7,Canoga Park
10675537,2022-09-22 17:57:36,2022-09-23 06:42:03,1,Graffiti,"12508 W WICKS ST, 91352","(34.2252121026, -118.405610407)",34.2252121026,-118.405610407,4,Office of Community Beautification,7,1-2505261261,Mobile App,77,Sun Valley Area
10675543,2022-09-22 17:58:18,2022-09-23 07:44:04,7,Metal/Appliances,"7748 N SHOUP AVE, 91304","(34.2114249033, -118.614534412)",34.2114249033,-118.614534412,3,Sanitation Bureau,8,1-2505261401,Phone Call,7,Canoga Park
10675546,2022-09-22 17:58:41,2022-09-23 07:20:17,4,Bulky Items,"10965 1/2 S MAIN ST, 90061","(33.9360263069, -118.2741972)",33.9360263069,-118.2741972,3,Sanitation Bureau,8,1-2505260531,Phone Call,21,Empowerment Congress Southeast
10675547,2022-09-22 17:58:54,2022-09-23 11:29:59,4,Bulky Items,"12508 W WICKS ST, 91352","(34.2252121026, -118.405610407)",34.2252121026,-118.405610407,3,Sanitation Bureau,7,1-2505263271,Mobile App,77,Sun Valley Area
10675550,2022-09-22 17:59:23,2022-09-23 13:03:45,6,Illegal Dumping,"MARIPOSA AVE AT 4TH ST, 90020","(34.0671932852, -118.299250932)",34.0671932852,-118.299250932,3,Sanitation Bureau,7,1-2505263331,Mobile App,96,Wilshire Center - Koreatown
10675552,2022-09-22 17:59:25,2022-09-23 10:08:52,5,Electronic Waste,"10965 1/2 S MAIN ST, 90061","(33.9360263069, -118.2741972)",33.9360263069,-118.2741972,3,Sanitation Bureau,8,1-2505261541,Phone Call,21,Empowerment Congress Southeast
10675554,2022-09-22 17:59:41,2022-09-23 08:40:34,4,Bulky Items,"8635 N LAUREL CANYON BLVD, 91352","(34.2267343916, -118.398499112)",34.2267343916,-118.398499112,3,Sanitation Bureau,8,1-2505261581,Phone Call,77,Sun Valley Area
10675555,2022-09-22 17:59:44,2022-09-23 08:20:01,4,Bulky Items,"765 W 108TH ST, 90044","(33.9383539552, -118.28920924)",33.9383539552,-118.28920924,3,Sanitation Bureau,7,1-2505261601,Mobile App,21,Empowerment Congress Southeast
10675557,2022-09-22 17:59:54,2022-09-23 12:33:04,4,Bulky Items,"13124 W GARBER ST, 91331","(34.2566071674, -118.418630074)",34.2566071674,-118.418630074,3,Sanitation Bureau,8,1-2505260701,Phone Call,64,Pacoima
10675561,2022-09-22 18:00:54,2022-09-23 08:10:37,1,Graffiti,"8635 N LAUREL CANYON BLVD, 91352","(34.2267343916, -118.398499112)",34.2267343916,-118.398499112,4,Office of Community Beautification,8,1-2505263481,Phone Call,77,Sun Valley Area
10675564,2022-09-22 18:01:29,2022-09-23 10:38:03,4,Bulky Items,"7800 N TOPANGA CANYON BLVD, 91304","(34.2115205975, -118.605771919)",34.2115205975,-118.605771919,3,Sanitation Bureau,17,1-2505261891,Website,7,Canoga Park
10675568,2022-09-22 18:02:19,2022-09-23 16:22:27,7,Metal/Appliances,"2620 S BURNSIDE AVE, 90016","(34.0317936593, -118.360669437)",34.0317936593,-118.360669437,3,Sanitation Bureau,8,1-2505265991,Phone Call,87,West Adams
10675570,2022-09-22 18:02:30,2022-09-23 15:16:57,6,Illegal Dumping,"11411 N DRONFIELD AVE, 91331","(34.2771403536, -118.404063262)",34.2771403536,-118.404063262,3,Sanitation Bureau,8,1-2505263671,Phone Call,64,Pacoima
10675573,2022-09-22 18:03:07,2022-09-23 14:27:34,6,Illegal Dumping,"411 S NORMANDIE AVE, 90020","(34.0667086357, -118.300721876)",34.0667086357,-118.300721876,3,Sanitation Bureau,7,1-2505265101,Mobile App,96,Wilshire Center - Koreatown
10675580,2022-09-22 18:03:52,2022-09-23 15:59:12,11,Other,"625 S WILTON PL, 90005","(34.0624862336, -118.314259846)",34.0624862336,-118.314259846,5,Information Technology Agency,7,1-2505267901,Mobile App,32,Greater Wilshire
10675581,2022-09-22 18:03:58,2022-09-23 09:17:59,5,Electronic Waste,"302 E 116TH PL, 90061","(33.9281271281, -118.269399517)",33.9281271281,-118.269399517,3,Sanitation Bureau,8,1-2505265331,Phone Call,34,Harbor Gateway North
10675590,2022-09-22 18:05:11,2022-09-23 14:28:11,5,Electronic Waste,"23243 W SPIRES ST, 91304","(34.2111896406, -118.633718352)",34.2111896406,-118.633718352,3,Sanitation Bureau,17,1-2505267201,Website,88,West Hills
10675593,2022-09-22 18:05:57,2022-09-23 13:05:02,4,Bulky Items,"9264 W AIRDROME ST, 90035","(34.0498399508, -118.391561322)",34.0498399508,-118.391561322,3,Sanitation Bureau,8,1-2505265641,Phone Call,75,South Robertson
10675594,2022-09-22 18:06:01,2022-09-23 11:29:22,4,Bulky Items,"23414 W DOLOROSA ST, 91367","(34.1699226644, -118.637041235)",34.1699226644,-118.637041235,3,Sanitation Bureau,8,1-2505265661,Phone Call,98,Woodland Hills-Warner Center
10675596,2022-09-22 18:06:06,2022-09-23 11:02:06,1,Graffiti,"3336 E GRANADA ST, 90065","(34.097101478, -118.226516238)",34.097101478,-118.226516238,4,Office of Community Beautification,7,1-2505268121,Mobile App,29,Greater Cypress Park
10675598,2022-09-22 18:06:18,2022-09-23 15:56:36,11,Other,"8901 N RESEDA BLVD, 91324","(34.23213016, -118.536324483)",34.23213016,-118.536324483,5,Information Technology Agency,17,1-2505267331,Website,59,Northridge South
10675599,2022-09-22 18:06:23,2022-09-23 14:51:50,4,Bulky Items,"12900 W FILMORE ST, 91331","(34.277194755, -118.413929343)",34.277194755,-118.413929343,3,Sanitation Bureau,8,1-2505265731,Phone Call,64,Pacoima
10675606,2022-09-22 18:07:23,2022-09-23 14:00:09,4,Bulky Items,"10225 N BARTEE AVE, 91331","(34.2561804807, -118.438322527)",34.2561804807,-118.438322527,3,Sanitation Bureau,8,1-2505270911,Phone Call,1,Arleta
10675608,2022-09-22 18:07:35,2022-09-23 10:09:26,4,Bulky Items,"22000 W ELKWOOD ST, 91304","(34.2127355896, -118.606369)",34.2127355896,-118.606369,3,Sanitation Bureau,7,1-2505268371,Mobile App,7,Canoga Park
10675609,2022-09-22 18:07:41,2022-09-23 12:14:35,4,Bulky Items,"3300 S SEPULVEDA BLVD, 90034","(34.0226649711, -118.424730393)",34.0226649711,-118.424730393,3,Sanitation Bureau,17,1-2505270961,Website,48,Mar Vista
10675611,2022-09-22 18:07:49,2022-09-23 08:42:04,1,Graffiti,"704 S HARTFORD AVE, 90017","(34.0517760756, -118.267417289)",34.0517760756,-118.267417289,4,Office of Community Beautification,8,1-2505267571,Phone Call,92,Westlake South
10675613,2022-09-22 18:09:16,2022-09-23 12:26:07,4,Bulky Items,"2040 N WHITLEY AVE, 90068","(34.1083005153, -118.332582416)",34.1083005153,-118.332582416,3,Sanitation Bureau,17,1-2505268621,Website,40,Hollywood Hills West
10675614,2022-09-22 18:09:33,2022-09-23 08:25:21,4,Bulky Items,"22145 W INGOMAR ST, 91304","(34.212056079, -118.609787007)",34.212056079,-118.609787007,3,Sanitation Bureau,7,1-2505270281,Mobile App,7,Canoga Park
10675618,2022-09-22 18:10:32,2022-09-23 09:08:33,1,Graffiti,"6034 N BALBOA BLVD, 91406","(34.180218254, -118.500996821)",34.180218254,-118.500996821,4,Office of Community Beautification,7,1-2505273011,Mobile App,24,Encino
10675617,2022-09-22 18:10:36,2022-09-23 14:25:05,4,Bulky Items,"10314 S PALOMA AVE, 90002","(33.9430471387, -118.263701718)",33.9430471387,-118.263701718,3,Sanitation Bureau,8,1-2505268801,Phone Call,21,Empowerment Congress Southeast
10675619,2022-09-22 18:10:54,2022-09-23 10:51:40,4,Bulky Items,"9685 N RINCON AVE, 91331","(34.2458723085, -118.417234957)",34.2458723085,-118.417234957,3,Sanitation Bureau,8,1-2505273071,Phone Call,64,Pacoima
10675620,2022-09-22 18:11:03,2022-09-23 08:53:50,1,Graffiti,"17604 W SHERMAN WAY, 91406","(34.2009118198, -118.516583668)",34.2009118198,-118.516583668,4,Office of Community Beautification,17,1-2505273911,Website,44,Lake Balboa
10675621,2022-09-22 18:11:09,2022-09-23 12:43:57,4,Bulky Items,"14361 W GERMAIN ST, 91345","(34.2639649791, -118.44626904)",34.2639649791,-118.44626904,3,Sanitation Bureau,8,1-2505273971,Phone Call,51,Mission Hills
10675623,2022-09-22 18:11:45,2022-09-23 15:09:27,4,Bulky Items,"1130 E 107TH ST, 90002","(33.9391313265, -118.255519509)",33.9391313265,-118.255519509,3,Sanitation Bureau,8,1-2505274061,Phone Call,21,Empowerment Congress Southeast
10675625,2022-09-22 18:12:08,2022-09-23 10:54:32,4,Bulky Items,"9685 N RINCON AVE, 91331","(34.2458723085, -118.417234957)",34.2458723085,-118.417234957,3,Sanitation Bureau,8,1-2505273271,Phone Call,64,Pacoima
10675627,2022-09-22 18:12:22,2022-09-23 10:11:34,5,Electronic Waste,"1130 E 107TH ST, 90002","(33.9391313265, -118.255519509)",33.9391313265,-118.255519509,3,Sanitation Bureau,8,1-2505270761,Phone Call,21,Empowerment Congress Southeast
10675629,2022-09-22 18:12:57,2022-09-23 08:03:38,4,Bulky Items,"646 N ARDEN BLVD, 90004","(34.0830053299, -118.325908166)",34.0830053299,-118.325908166,3,Sanitation Bureau,8,1-2505274321,Phone Call,32,Greater Wilshire
10675630,2022-09-22 18:13:22,2022-09-23 11:18:54,1,Graffiti,"17631 W SHERMAN WAY, 91406","(34.2013387044, -118.517517968)",34.2013387044,-118.517517968,4,Office of Community Beautification,17,1-2505274371,Website,44,Lake Balboa
10675631,2022-09-22 18:14:34,2022-09-23 14:41:48,7,Metal/Appliances,"637 E 90TH ST, 90002","(33.9547998006, -118.263874303)",33.9547998006,-118.263874303,3,Sanitation Bureau,7,1-2505274481,Mobile App,21,Empowerment Congress Southeast
10675635,2022-09-22 18:15:22,2022-09-23 08:40:27,1,Graffiti,"SHERMAN WAY AT WHITE OAK AVE, 91406","(34.2012412432, -118.518628009)",34.2012412432,-118.518628009,4,Office of Community Beautification,17,1-2505273761,Website,44,Lake Balboa
10675646,2022-09-22 18:17:04,2022-09-23 08:43:53,1,Graffiti,"SHERMAN WAY AT WHITE OAK AVE, 91406","(34.2012412432, -118.518628009)",34.2012412432,-118.518628009,4,Office of Community Beautification,17,1-2505279131,Website,44,Lake Balboa
10675650,2022-09-22 18:17:30,2022-09-23 16:26:11,4,Bulky Items,"13054 W KAMLOOPS ST, 91331","(34.2514273737, -118.416698445)",34.2514273737,-118.416698445,3,Sanitation Bureau,8,1-2505276501,Phone Call,64,Pacoima
10675653,2022-09-22 18:17:46,2022-09-23 15:55:04,11,Other,"500 S GRAND AVE, 90071","(34.0499492446, -118.253971933)",34.0499492446,-118.253971933,5,Information Technology Agency,17,1-2505279261,Website,14,Downtown Los Angeles
10675655,2022-09-22 18:18:34,2022-09-23 11:20:37,1,Graffiti,"17630 W SHERMAN WAY, 91406","(34.2008022133, -118.51734562)",34.2008022133,-118.51734562,4,Office of Community Beautification,17,1-2505275731,Website,44,Lake Balboa
10675658,2022-09-22 18:18:55,2022-09-23 06:37:40,4,Bulky Items,"2017 N CHEREMOYA AVE, 90068","(34.1077794022, -118.320723658)",34.1077794022,-118.320723658,3,Sanitation Bureau,8,1-2505276711,Phone Call,42,Hollywood United
10675660,2022-09-22 18:19:14,2022-09-23 07:00:37,7,Metal/Appliances,"1825 N TAMARIND AVE, 90028","(34.1046402549, -118.319629081)",34.1046402549,-118.319629081,3,Sanitation Bureau,7,1-2505279481,Mobile App,42,Hollywood United
10675662,2022-09-22 18:19:17,2022-09-23 16:26:03,4,Bulky Items,"13054 W KAMLOOPS ST, 91331","(34.2514273737, -118.416698445)",34.2514273737,-118.416698445,3,Sanitation Bureau,8,1-2505276781,Phone Call,64,Pacoima
10675667,2022-09-22 18:20:10,2022-09-23 07:32:53,5,Electronic Waste,"13054 W KAMLOOPS ST, 91331","(34.2514273737, -118.416698445)",34.2514273737,-118.416698445,3,Sanitation Bureau,8,1-2505279541,Phone Call,64,Pacoima
10675673,2022-09-22 18:20:52,2022-09-23 10:32:11,4,Bulky Items,"14415 W CARLSBAD ST, 91342","(34.2948326679, -118.447228315)",34.2948326679,-118.447228315,3,Sanitation Bureau,8,1-2505280491,Phone Call,79,Sylmar
10675674,2022-09-22 18:20:53,2022-09-23 11:15:25,6,Illegal Dumping,"246 E 106TH ST, 90003","(33.9400536436, -118.270182911)",33.9400536436,-118.270182911,3,Sanitation Bureau,8,1-2505284051,Phone Call,21,Empowerment Congress Southeast
10675676,2022-09-22 18:21:11,2022-09-23 10:39:40,7,Metal/Appliances,"13054 W KAMLOOPS ST, 91331","(34.2514273737, -118.416698445)",34.2514273737,-118.416698445,3,Sanitation Bureau,8,1-2505280531,Phone Call,64,Pacoima
10675678,2022-09-22 18:21:21,2022-09-23 08:40:27,4,Bulky Items,"11921 W REDBANK ST, 91352","(34.2271510132, -118.392561555)",34.2271510132,-118.392561555,3,Sanitation Bureau,17,1-2505280591,Website,77,Sun Valley Area
10675684,2022-09-22 18:22:08,2022-09-23 07:39:59,7,Metal/Appliances,"810 W 110TH ST, 90044","(33.9354473193, -118.289843145)",33.9354473193,-118.289843145,3,Sanitation Bureau,17,1-2505284331,Website,34,Harbor Gateway North
10675688,2022-09-22 18:22:29,2022-09-23 09:00:25,1,Graffiti,"7537 N LOUISE AVE, 91406","(34.2075819117, -118.510074372)",34.2075819117,-118.510074372,4,Office of Community Beautification,17,1-2505280851,Website,44,Lake Balboa
10675695,2022-09-22 18:23:02,2022-09-23 10:39:30,7,Metal/Appliances,"12917 W CROWLEY ST, 91331","(34.2340189478, -118.414163002)",34.2340189478,-118.414163002,3,Sanitation Bureau,7,1-2505283591,Mobile App,1,Arleta
10675698,2022-09-22 18:23:38,2022-09-23 08:25:29,4,Bulky Items,"22208 W STRATHERN ST, 91304","(34.215417106, -118.610858023)",34.215417106,-118.610858023,3,Sanitation Bureau,8,1-2505285121,Phone Call,7,Canoga Park
10675704,2022-09-22 18:24:20,2022-09-23 14:37:57,4,Bulky Items,"1129 S 3RD AVE, 90019","(34.0501110626, -118.319055021)",34.0501110626,-118.319055021,3,Sanitation Bureau,8,1-2505286181,Phone Call,62,Olympic Park
10675711,2022-09-22 18:25:24,2022-09-23 09:15:26,1,Graffiti,"18700 W VENTURA BLVD, 91356","(34.1704440647, -118.540856293)",34.1704440647,-118.540856293,4,Office of Community Beautification,7,1-2505284891,Mobile App,80,Tarzana
10675713,2022-09-22 18:25:54,2022-09-23 14:04:57,4,Bulky Items,"10022 S WILMINGTON AVE, 90002","(33.9448748744, -118.238917404)",33.9448748744,-118.238917404,3,Sanitation Bureau,8,1-2505285531,Phone Call,86,Watts
10675717,2022-09-22 18:26:26,2022-09-23 08:48:11,6,Illegal Dumping,"22720 W OXNARD ST, 91367","(34.1790470855, -118.621561229)",34.1790470855,-118.621561229,3,Sanitation Bureau,8,1-2505288111,Phone Call,98,Woodland Hills-Warner Center
10675720,2022-09-22 18:26:52,2022-09-23 08:44:04,1,Graffiti,"3049 E OREGON ST, 90023","(34.0308103798, -118.205334132)",34.0308103798,-118.205334132,4,Office of Community Beautification,7,1-2505288211,Mobile App,5,Boyle Heights
10675722,2022-09-22 18:27:11,2022-09-23 09:07:20,1,Graffiti,"7349 N LOUISE AVE, 91406","(34.2042323375, -118.510072178)",34.2042323375,-118.510072178,4,Office of Community Beautification,17,1-2505288251,Website,44,Lake Balboa
10675731,2022-09-22 18:28:52,2022-09-23 14:42:18,4,Bulky Items,"241 E 99TH ST, 90003","(33.9465922814, -118.270310092)",33.9465922814,-118.270310092,3,Sanitation Bureau,8,1-2505290931,Phone Call,21,Empowerment Congress Southeast
10675734,2022-09-22 18:29:12,2022-09-23 11:22:10,1,Graffiti,"7250 N LOUISE AVE, 91406","(34.20260829, -118.509725501)",34.20260829,-118.509725501,4,Office of Community Beautification,17,1-2505289981,Website,44,Lake Balboa
10675736,2022-09-22 18:29:21,2022-09-23 07:52:30,4,Bulky Items,"22606 W MOBILE ST, 91307","(34.1880267201, -118.619383744)",34.1880267201,-118.619383744,3,Sanitation Bureau,8,1-2505288591,Phone Call,88,West Hills
10675737,2022-09-22 18:29:25,2022-09-23 11:22:25,4,Bulky Items,"12350 N VILLAR WAY, 91342","(34.2951313948, -118.455048142)",34.2951313948,-118.455048142,3,Sanitation Bureau,7,1-2505289501,Mobile App,79,Sylmar
10675746,2022-09-22 18:29:27,2022-09-23 13:37:09,4,Bulky Items,"2232 W 24TH ST, 90018","(34.0346852767, -118.315842142)",34.0346852767,-118.315842142,3,Sanitation Bureau,8,1-2505289531,Phone Call,81,UNNC
10675762,2022-09-22 18:29:41,2022-09-23 14:49:56,4,Bulky Items,"9414 S BANDERA ST, 90002","(33.9511381447, -118.239574572)",33.9511381447,-118.239574572,3,Sanitation Bureau,8,1-2505289641,Phone Call,86,Watts
10675741,2022-09-22 18:29:50,2022-09-23 08:29:44,1,Graffiti,"ETHEL AVE AT RAYMER ST, 91605","(34.2054245021, -118.418202037)",34.2054245021,-118.418202037,4,Office of Community Beautification,7,1-2505291141,Mobile App,53,Noho West
10675745,2022-09-22 18:30:55,2022-09-23 14:50:25,11,Other,"8664 W WHITWORTH DR, 90035","(34.0569082783, -118.380849622)",34.0569082783,-118.380849622,5,Information Technology Agency,17,1-2505289831,Website,75,South Robertson
10675747,2022-09-22 18:30:58,2022-09-23 08:20:51,1,Graffiti,"7241 N LOUISE AVE, 91406","(34.2024215323, -118.510071864)",34.2024215323,-118.510071864,4,Office of Community Beautification,17,1-2505291371,Website,44,Lake Balboa
10675749,2022-09-22 18:31:05,2022-09-23 12:20:54,6,Illegal Dumping,"1825 N TAMARIND AVE, 90028","(34.1046402549, -118.319629081)",34.1046402549,-118.319629081,3,Sanitation Bureau,8,1-2505290351,Phone Call,42,Hollywood United
10675757,2022-09-22 18:31:49,2022-09-23 07:58:59,4,Bulky Items,"22669 W MOBILE ST, 91307","(34.1882917366, -118.621462317)",34.1882917366,-118.621462317,3,Sanitation Bureau,8,1-2505293981,Phone Call,88,West Hills
10675769,2022-09-22 18:33:59,2022-09-23 08:13:00,4,Bulky Items,"12557 W MONTAGUE ST, 91331","(34.2510088619, -118.407007731)",34.2510088619,-118.407007731,3,Sanitation Bureau,7,1-2505294241,Mobile App,64,Pacoima
10675780,2022-09-22 18:35:44,2022-09-23 08:23:23,3,Animal Remains,"15648 W LA MESA ST, 91342","(34.3080996538, -118.473451554)",34.3080996538,-118.473451554,3,Sanitation Bureau,7,1-2505294491,Mobile App,79,Sylmar
10675789,2022-09-22 18:37:03,2022-09-23 07:32:08,4,Bulky Items,"1231 S SHERBOURNE DR, 90035","(34.0548096997, -118.379663194)",34.0548096997,-118.379663194,3,Sanitation Bureau,7,1-2505296381,Mobile App,75,South Robertson
10675798,2022-09-22 18:38:13,2022-09-23 15:55:35,4,Bulky Items,"10648 W ESTHER AVE, 90064","(34.0390913132, -118.422056948)",34.0390913132,-118.422056948,3,Sanitation Bureau,7,1-2505296551,Mobile App,93,Westside
10675801,2022-09-22 18:38:26,2022-09-23 09:10:58,3,Animal Remains,"13000 W LOUVRE ST, 91331","(34.276980442, -118.415628233)",34.276980442,-118.415628233,3,Sanitation Bureau,7,1-2505298901,Mobile App,64,Pacoima
