typeName,latitude,longitude,lat_lon,address,count
Graffiti,34.2212995556,-118.458237064,"(34.2212995556, -118.458237064)","14924 W ROSCOE BLVD, 91402",2
Homeless Encampment,33.9654025171,-118.28400153,"(33.9654025171, -118.28400153)","532 W 81ST ST, 90044",2
Bulky Items,34.0784130952,-118.263202972,"(34.0784130952, -118.263202972)","1207 N ALVARADO ST, 90026",2
Graffiti,34.2246063266,-118.463370124,"(34.2246063266, -118.463370124)","CHASE ST AT BURNET AVE, 91343",2
Bulky Items,34.0773944953,-118.301122819,"(34.0773944953, -118.301122819)","336 N NORMANDIE PL, 90004",2
Bulky Items,34.0767782993,-118.348825307,"(34.0767782993, -118.348825307)","321 N POINSETTIA PL, 90036",2
Homeless Encampment,33.9390629611,-118.280838733,"(33.9390629611, -118.280838733)","400 W 107TH ST, 90003",2
Bulky Items,34.0762985453,-118.260039083,"(34.0762985453, -118.260039083)","1124 N LEMOYNE ST, 90026",2
Bulky Items,34.0752391687,-118.254443294,"(34.0752391687, -118.254443294)","1476 W SUNSET BLVD, 90026",2
Graffiti,34.2835856848,-118.472385455,"(34.2835856848, -118.472385455)","15600 W ODYSSEY DR, 91344",2
Graffiti,34.2318950815,-118.45209301,"(34.2318950815, -118.45209301)","14655 W RAYEN ST, 91402",2
Bulky Items,34.074335694,-118.251434799,"(34.074335694, -118.251434799)","1339 W LILAC TER, 90026",2
Bulky Items,34.0678998947,-118.294347794,"(34.0678998947, -118.294347794)","335 S BERENDO ST, 90020",2
Bulky Items,34.073544322,-118.250360341,"(34.073544322, -118.250360341)","1300 W LILAC TER, 90026",2
Graffiti,34.2380556615,-118.467898955,"(34.2380556615, -118.467898955)","9229 N SEPULVEDA BLVD, 91343",2
Bulky Items,34.0731295058,-118.278059399,"(34.0731295058, -118.278059399)","257 N OCCIDENTAL BLVD, 90026",2
Graffiti,34.2384508736,-118.476163983,"(34.2384508736, -118.476163983)","9240 N HASKELL AVE, 91343",2
Graffiti,34.2395889695,-118.476155073,"(34.2395889695, -118.476155073)","9310 N HASKELL AVE, 91343",2
Bulky Items,34.0726081626,-118.310413126,"(34.0726081626, -118.310413126)","111 S MANHATTAN PL, 90004",2
Bulky Items,34.0698097277,-118.452581629,"(34.0698097277, -118.452581629)","424 S LANDFAIR AVE, 90024",2
Graffiti,34.2440973149,-118.450077609,"(34.2440973149, -118.450077609)","9540 N VAN NUYS BLVD, 91402",2
Bulky Items,34.0715371192,-118.24873384,"(34.0715371192, -118.24873384)","1211 W INNES AVE, 90026",2
Bulky Items,34.0800732967,-118.306827104,"(34.0800732967, -118.306827104)","502 N SERRANO AVE, 90004",2
Bulky Items,34.0804928997,-118.304516948,"(34.0804928997, -118.304516948)","516 N HARVARD BLVD, 90004",2
Bulky Items,34.0804945166,-118.32742486,"(34.0804945166, -118.32742486)","555 N ROSSMORE AVE, 90004",2
Bulky Items,34.0652481251,-118.340669197,"(34.0652481251, -118.340669197)","458 S MANSFIELD AVE, 90036",2
Illegal Dumping,33.7270564779,-118.289260985,"(33.7270564779, -118.289260985)","556 W 19TH ST, 90731",2
Bulky Items,34.0645191967,-118.296499664,"(34.0645191967, -118.296499664)","530 S KENMORE AVE, 90020",2
Graffiti,34.2039397828,-118.448581254,"(34.2039397828, -118.448581254)","7344 N VAN NUYS BLVD, 91405",2
Graffiti,34.2042323375,-118.510072178,"(34.2042323375, -118.510072178)","7349 N LOUISE AVE, 91406",2
Graffiti,34.2054245021,-118.418202037,"(34.2054245021, -118.418202037)","ETHEL AVE AT RAYMER ST, 91605",2
Bulky Items,34.0646369054,-118.300215786,"(34.0646369054, -118.300215786)","522 S NORMANDIE AVE, 90020",2
Graffiti,34.2057958383,-118.510073624,"(34.2057958383, -118.510073624)","7441 N LOUISE AVE, 91406",2
Bulky Items,34.0854438103,-118.305014002,"(34.0854438103, -118.305014002)","826 N HOBART BLVD, 90029",2
Graffiti,34.2071284646,-118.43154716,"(34.2071284646, -118.43154716)","7519 N WOODMAN AVE, 91405",2
Graffiti,34.207444522,-118.510073759,"(34.207444522, -118.510073759)","7533 N LOUISE AVE, 91406",2
Homeless Encampment,34.0882342372,-118.34854818,"(34.0882342372, -118.34854818)","936 N POINSETTIA PL, 90046",2
Bulky Items,34.0817448452,-118.261157163,"(34.0817448452, -118.261157163)","1443 N ALVARADO ST, 90026",2
Graffiti,34.2081469343,-118.621301936,"(34.2081469343, -118.621301936)","22700 W SATICOY ST, 91307",2
Bulky Items,34.0664162488,-118.283260138,"(34.0664162488, -118.283260138)","351 S OCCIDENTAL BLVD, 90057",2
Bulky Items,34.0840056793,-118.337587529,"(34.0840056793, -118.337587529)","717 N MCCADDEN PL, 90038",2
Bulky Items,34.0835224566,-118.304645103,"(34.0835224566, -118.304645103)","MELROSE AVE AT HARVARD BLVD, 90004",2
Bulky Items,34.0669908666,-118.303961417,"(34.0669908666, -118.303961417)","400 S HARVARD BLVD, 90020",2
Bulky Items,34.0831252299,-118.270099364,"(34.0831252299, -118.270099364)","1325 N ANGELUS AVE, 90026",2
Bulky Items,34.0829055372,-118.304523169,"(34.0829055372, -118.304523169)","644 N HARVARD BLVD, 90004",2
Graffiti,34.2106069183,-118.355593314,"(34.2106069183, -118.355593314)","7648 N SAN FERNANDO ROAD, 91352",2
Graffiti,34.2118042493,-118.357567021,"(34.2118042493, -118.357567021)","LEDGE AVE AT SAN FERNANDO ROAD NORTHEAST ROADWAY, 91352",2
Graffiti,34.2140550246,-118.43073409,"(34.2140550246, -118.43073409)","7900 N WOODMAN AVE, 91402",2
Bulky Items,34.0959485447,-118.234452246,"(34.0959485447, -118.234452246)","2700 E CHAUCER ST, 90065",2
Bulky Items,34.0962970417,-118.305488492,"(34.0962970417, -118.305488492)","1344 N HOBART BLVD, 90027",2
Bulky Items,34.0963272522,-118.216856947,"(34.0963272522, -118.216856947)","4003 N GLENALBYN DR, 90065",2
Bulky Items,34.0510530948,-118.360654397,"(34.0510530948, -118.360654397)","1356 S STANLEY AVE, 90019",2
Bulky Items,34.0470616453,-118.354406331,"(34.0470616453, -118.354406331)","1443 S DUNSMUIR AVE, 90019",2
Bulky Items,34.047974206,-118.383791175,"(34.047974206, -118.383791175)","1717 S WOOSTER ST, 90035",2
Bulky Items,34.1141264396,-118.194125207,"(34.1141264396, -118.194125207)","390 N AVENUE 57, 90042",2
Graffiti,34.103838848,-118.188186452,"(34.103838848, -118.188186452)","5601 E VIA MARISOL, 90042",2
Illegal Dumping,34.0521374241,-118.375506658,"(34.0521374241, -118.375506658)","6142 W ALCOTT ST, 90035",2
Graffiti,34.104073251,-118.253631289,"(34.104073251, -118.253631289)","2332 W RIVERSIDE DR, 90039",2
Graffiti,34.1050048471,-118.254599419,"(34.1050048471, -118.254599419)","2700 N CLEARWATER ST, 90039",2
Bulky Items,34.1133443688,-118.181573906,"(34.1133443688, -118.181573906)","6422 N ROBLE AVE, 90042",2
Bulky Items,34.1130405942,-118.189869373,"(34.1130405942, -118.189869373)","6033 E PIEDMONT AVE, 90042",2
Illegal Dumping,34.0509639898,-118.374226579,"(34.0509639898, -118.374226579)","1464 S ALVIRA ST, 90035",2
Bulky Items,34.1127884952,-118.253967413,"(34.1127884952, -118.253967413)","3217 W LARGA AVE, 90039",2
Bulky Items,34.0489419652,-118.34872069,"(34.0489419652, -118.34872069)","1338 S REDONDO BLVD, 90019",2
Graffiti,34.1059528904,-118.256440184,"(34.1059528904, -118.256440184)","2400 N FLETCHER DR, 90039",2
Illegal Dumping,34.0506448651,-118.392240761,"(34.0506448651, -118.392240761)","1565 S CARDIFF AVE, 90035",2
Bulky Items,34.0491496113,-118.223595382,"(34.0491496113, -118.223595382)","1408 E EL PORTAL CT, 90033",2
Graffiti,34.1063067726,-118.240062303,"(34.1063067726, -118.240062303)","2424 N SAN FERNANDO RD, 90065",2
Bulky Items,34.0504546514,-118.361387452,"(34.0504546514, -118.361387452)","5655 W PICO BLVD, 90019",2
Bulky Items,34.0506368364,-118.318828567,"(34.0506368364, -118.318828567)","1107 S 3RD AVE, 90019",2
Bulky Items,34.0509358907,-118.368809069,"(34.0509358907, -118.368809069)","1430 S HI POINT ST, 90035",2
Bulky Items,34.0509509755,-118.376994612,"(34.0509509755, -118.376994612)","8519 W CASHIO ST, 90035",2
Graffiti,34.1088138817,-118.270678982,"(34.1088138817, -118.270678982)","3032 W ROWENA AVE, 90039",2
Bulky Items,34.1110657883,-118.26866421,"(34.1110657883, -118.26866421)","3030 W WAVERLY DR, 90039",2
Bulky Items,34.1109970509,-118.19849897,"(34.1109970509, -118.19849897)","5421 E ASH ST, 90042",2
Bulky Items,34.1141668841,-118.199280166,"(34.1141668841, -118.199280166)","627 N AVENUE 54, 90042",2
Graffiti,34.1018782721,-118.304679123,"(34.1018782721, -118.304679123)","5235 W HOLLYWOOD BLVD, 90027",2
Graffiti,34.1015689257,-118.309518222,"(34.1015689257, -118.309518222)","5500 W HOLLYWOOD BLVD, 90028",2
Bulky Items,34.0455038465,-118.435732099,"(34.0455038465, -118.435732099)","2002 S KELTON AVE, 90025",2
Bulky Items,34.0419169009,-118.380117555,"(34.0419169009, -118.380117555)","1957 S CORNING ST, 90034",2
Bulky Items,34.0428321664,-118.406576696,"(34.0428321664, -118.406576696)","10242 W MONTE MAR DR, 90064",2
Bulky Items,34.0432544971,-118.464167008,"(34.0432544971, -118.464167008)","1312 S SALTAIR AVE, 90025",2
Graffiti,34.0974386684,-118.305912568,"(34.0974386684, -118.305912568)","1431 N HOBART BLVD, 90027",2
Bulky Items,34.1233771279,-118.196371361,"(34.1233771279, -118.196371361)","1412 N AVENUE 56, 90042",2
Bulky Items,34.0443113438,-118.38558365,"(34.0443113438, -118.38558365)","1903 S PREUSS ROAD, 90034",2
Graffiti,34.0978677201,-118.298900099,"(34.0978677201, -118.298900099)","5012 W SUNSET BLVD, 90027",2
Graffiti,34.0978789011,-118.304412663,"(34.0978789011, -118.304412663)","5232 W SUNSET BLVD, 90027",2
Bulky Items,34.1226530234,-118.19213122,"(34.1226530234, -118.19213122)","1128 N LE GRAY AVE, 90042",2
Bulky Items,34.0711384595,-118.29435321,"(34.0711384595, -118.29435321)","157 S BERENDO ST, 90004",2
Bulky Items,34.046321509,-118.278202265,"(34.046321509, -118.278202265)","1657 1/2 W 12TH PL, 90015",2
Bulky Items,34.1161164197,-118.279246886,"(34.1161164197, -118.279246886)","3632 N AMESBURY ROAD, 90027",2
Graffiti,34.0981246984,-118.248043339,"(34.0981246984, -118.248043339)","1954 W RIVERSIDE DR, 90039",2
Graffiti,34.0982078412,-118.301311937,"(34.0982078412, -118.301311937)","5123 W SUNSET BLVD, 90027",2
Illegal Dumping,34.0718783835,-118.310393084,"(34.0718783835, -118.310393084)","161 S MANHATTAN PL, 90004",2
Graffiti,34.098221719,-118.248283265,"(34.098221719, -118.248283265)","1960 W RIVERSIDE DR, 90039",2
Bulky Items,34.1201368465,-118.424309444,"(34.1201368465, -118.424309444)","2726 N ELLISON DR, 90210",2
Bulky Items,34.0467815567,-118.279884997,"(34.0467815567, -118.279884997)","1232 S BONNIE BRAE ST, 90006",2
Graffiti,34.0982714578,-118.30352128,"(34.0982714578, -118.30352128)","5205 W SUNSET BLVD, 90027",2
Graffiti,34.0982802479,-118.30113702,"(34.0982802479, -118.30113702)","5115 W SUNSET BLVD, 90027",2
Graffiti,34.0992935887,-118.246965615,"(34.0992935887, -118.246965615)","2652 N NEWELL ST, 90039",2
Bulky Items,34.1180274724,-118.33691416,"(34.1180274724, -118.33691416)","2700 N CAHUENGA BLVD EAST, 90068",2
Bulky Items,34.1107419951,-118.233701874,"(34.1107419951, -118.233701874)","2426 W ARTHUR ST, 90065",2
Graffiti,34.1167189655,-118.234782961,"(34.1167189655, -118.234782961)","3604 N EAGLE ROCK BLVD, 90065",2
Bulky Items,34.0569237426,-118.286915107,"(34.0569237426, -118.286915107)","2805 W FRANCIS AVE, 90005",2
Graffiti,34.1192660591,-118.239871609,"(34.1192660591, -118.239871609)","3427 N FLETCHER DR, 90065",2
Graffiti,34.1724917976,-118.565343569,"(34.1724917976, -118.565343569)","19841 W VENTURA BLVD, 91364",2
Bulky Items,34.1044025352,-118.31092875,"(34.1044025352, -118.31092875)","1833 N GARFIELD PL, 90028",2
Bulky Items,34.104345682,-118.285830517,"(34.104345682, -118.285830517)","4414 W RUSSELL AVE, 90027",2
Illegal Dumping,33.9758568859,-118.33370654,"(33.9758568859, -118.33370654)","6840 S BRYNHURST AVE, 90043",2
Bulky Items,34.0566145941,-118.435044221,"(34.0566145941, -118.435044221)","1515 S MANNING AVE, 90024",2
Bulky Items,34.1041477642,-118.195957441,"(34.1041477642, -118.195957441)","260 S AVENUE 54, 90042",2
Bulky Items,34.1039831413,-118.293512879,"(34.1039831413, -118.293512879)","1815 1/2 N NEW HAMPSHIRE AVE, 90027",2
Illegal Dumping,33.9718140768,-118.285192231,"(33.9718140768, -118.285192231)","633 W 75TH ST, 90044",2
Bulky Items,34.056687157,-118.289737545,"(34.056687157, -118.289737545)","2916 W FRANCIS AVE, 90005",2
Bulky Items,34.1035895105,-118.300376375,"(34.1035895105, -118.300376375)","1800 N NORMANDIE AVE, 90027",2
Graffiti,34.177401402,-118.36610857,"(34.177401402, -118.36610857)","5861 N RIVERTON AVE, 91601",2
Bulky Items,34.1028214099,-118.234038272,"(34.1028214099, -118.234038272)","1977 N ISABEL ST, 90065",2
Bulky Items,34.1014830238,-118.348185136,"(34.1014830238, -118.348185136)","7254 W HOLLYWOOD BLVD, 90046",2
Bulky Items,34.1011996166,-118.327028754,"(34.1011996166, -118.327028754)","1645 N VINE ST, 90028",2
Bulky Items,34.1008418714,-118.245155069,"(34.1008418714, -118.245155069)","2747 N NEWELL ST, 90039",2
Graffiti,34.1863938521,-118.449028989,"(34.1863938521, -118.449028989)","6373 N VAN NUYS BLVD, 91401",2
Bulky Items,34.0991615901,-118.308791699,"(34.0991615901, -118.308791699)","5446 W HAROLD WAY, 90027",2
Bulky Items,34.0984788517,-118.255150919,"(34.0984788517, -118.255150919)","2336 N SILVER RIDGE AVE, 90039",2
Bulky Items,34.0566950816,-118.405405137,"(34.0566950816, -118.405405137)","1120 S ROXBURY DR, 90212",2
Bulky Items,34.0974971249,-118.382271224,"(34.0974971249, -118.382271224)","1459 STEBBINS TER, 90069",2
Bulky Items,34.0972214302,-118.258397759,"(34.0972214302, -118.258397759)","2333 W BANCROFT AVE, 90039",2
Illegal Dumping,33.9679713111,-118.283672307,"(33.9679713111, -118.283672307)","523 W 79TH ST, 90044",2
Illegal Dumping,33.9635013385,-118.305745796,"(33.9635013385, -118.305745796)","1628 W 83RD ST, 90047",2
Bulky Items,34.105207551,-118.308384937,"(34.105207551, -118.308384937)","5432 W FRANKLIN AVE, 90027",2
Bulky Items,34.1052457726,-118.283980871,"(34.1052457726, -118.283980871)","4322 W FRANKLIN AVE, 90027",2
Bulky Items,34.055611664,-118.433170461,"(34.055611664, -118.433170461)","10650 W KINNARD AVE, 90024",2
Graffiti,34.1518696259,-118.447605746,"(34.1518696259, -118.447605746)","14445 W MOORPARK ST, 91423",2
Illegal Dumping,34.0159194828,-118.253419835,"(34.0159194828, -118.253419835)","1201 E 28TH ST, 90011",2
Bulky Items,34.0513949153,-118.385190218,"(34.0513949153, -118.385190218)","8826 W HORNER ST, 90035",2
Bulky Items,34.0516395598,-118.391987727,"(34.0516395598, -118.391987727)","1524 S CARDIFF AVE, 90035",2
Bulky Items,34.0523750621,-118.302335418,"(34.0523750621, -118.302335418)","3060 W OLYMPIC BLVD, 90006",2
Bulky Items,34.109580733,-118.196360456,"(34.109580733, -118.196360456)","201 N AVENUE 55, 90042",2
Bulky Items,34.1087367899,-118.270413126,"(34.1087367899, -118.270413126)","3020 W ROWENA AVE, 90039",2
Bulky Items,34.0532887252,-118.333866144,"(34.0532887252, -118.333866144)","1164 S MULLEN AVE, 90019",2
Graffiti,34.1430104626,-118.370115491,"(34.1430104626, -118.370115491)","4100 N VINELAND AVE, 91604",2
Bulky Items,34.1082062448,-118.199281781,"(34.1082062448, -118.199281781)","208 N AVENUE 53, 90042",2
Bulky Items,34.0533961992,-118.340785299,"(34.0533961992, -118.340785299)","4911 W 12TH ST, 90019",2
Bulky Items,34.1069227705,-118.201000259,"(34.1069227705, -118.201000259)","5118 E MARMION WAY, 90042",2
Bulky Items,34.054047695,-118.397444476,"(34.054047695, -118.397444476)","1434 S EDRIS DR, 90035",2
Bulky Items,34.1067729051,-118.319086004,"(34.1067729051, -118.319086004)","1950 N TAMARIND AVE, 90068",2
Graffiti,34.1660796647,-118.368491669,"(34.1660796647, -118.368491669)","5236 N CLEON AVE, 91601",2
Bulky Items,34.1061339787,-118.319081573,"(34.1061339787, -118.319081573)","1930 N TAMARIND AVE, 90068",2
Graffiti,34.1679783175,-118.358162239,"(34.1679783175, -118.358162239)","5350 N BILOXI AVE, 91601",2
Bulky Items,34.0535618764,-118.281616968,"(34.0535618764, -118.281616968)","927 S GRAND VIEW ST, 90006",2
Bulky Items,34.0535706347,-118.3362431,"(34.0535706347, -118.3362431)","1150 S HUDSON AVE, 90019",2
Bulky Items,34.1055994297,-118.251289061,"(34.1055994297, -118.251289061)","2823 N GLENVIEW AVE, 90039",2
Bulky Items,34.1055981715,-118.196567992,"(34.1055981715, -118.196567992)","5331 E LONGFELLOW ST, 90042",2
Bulky Items,34.1055127484,-118.292367491,"(34.1055127484, -118.292367491)","4705 W FRANKLIN AVE, 90027",2
Bulky Items,34.1054997049,-118.298728991,"(34.1054997049, -118.298728991)","5007 W FRANKLIN AVE, 90027",2
Graffiti,34.0547271327,-118.274895673,"(34.0547271327, -118.274895673)","722 S BONNIE BRAE ST, 90057",2
Animal Remains,33.7191682279,-118.298386721,"(33.7191682279, -118.298386721)","2907 S EMILY ST, 90731",2
Bulky Items,34.1813226649,-118.401045019,"(34.1813226649, -118.401045019)","6101 N LAURELGROVE AVE, 91606",2
Bulky Items,34.2432861306,-118.410315957,"(34.2432861306, -118.410315957)","12711 W BRANFORD ST, 91331",2
Graffiti,33.9941269759,-118.270365483,"(33.9941269759, -118.270365483)","244 E 53RD ST, 90011",2
Bulky Items,34.2468333548,-118.491465252,"(34.2468333548, -118.491465252)","9708 N ODESSA AVE, 91343",2
Graffiti,33.9952007481,-118.27387566,"(33.9952007481, -118.27387566)","5200 S MAIN ST, 90037",2
Bulky Items,34.2466192251,-118.448509397,"(34.2466192251, -118.448509397)","14500 W VAN NUYS BLVD, 91402",2
Graffiti,33.9955886077,-118.261004704,"(33.9955886077, -118.261004704)","5201 S MCKINLEY AVE, 90011",2
Graffiti,33.9956321618,-118.258053745,"(33.9956321618, -118.258053745)","1000 E 52ND ST, 90011",2
Bulky Items,34.2458723085,-118.417234957,"(34.2458723085, -118.417234957)","9685 N RINCON AVE, 91331",2
Bulky Items,34.2454273913,-118.409659539,"(34.2454273913, -118.409659539)","9660 N PINE ORCHARD ST, 91331",2
Graffiti,33.9962557375,-118.256723369,"(33.9962557375, -118.256723369)","5111 S CENTRAL AVE, 90011",2
Bulky Items,34.24413352,-118.416416644,"(34.24413352, -118.416416644)","9600 N LAUREL CANYON BLVD, 91331",2
Bulky Items,34.244073638,-118.411986885,"(34.244073638, -118.411986885)","9578 N O'MELVENY AVE, 91331",2
Bulky Items,34.2437683818,-118.416029843,"(34.2437683818, -118.416029843)","9594 N LAUREL CANYON BLVD, 91331",2
Graffiti,33.9970957202,-118.256715693,"(33.9970957202, -118.256715693)","5015 S CENTRAL AVE, 90011",2
Graffiti,33.9979022161,-118.256682634,"(33.9979022161, -118.256682634)","4969 S CENTRAL AVE, 90011",2
Bulky Items,34.2584130555,-118.51374178,"(34.2584130555, -118.51374178)","17406 W BLACKHAWK ST, 91344",2
Graffiti,34.0001728015,-118.258195913,"(34.0001728015, -118.258195913)","1000 E 48TH ST, 90011",2
Bulky Items,34.2417631675,-118.437613481,"(34.2417631675, -118.437613481)","9475 N CANTERBURY AVE, 91331",2
Graffiti,34.0018777845,-118.256348007,"(34.0018777845, -118.256348007)","4600 S CENTRAL AVE, 90011",2
Bulky Items,34.2414103032,-118.414207778,"(34.2414103032, -118.414207778)","9505 N LAUREL CANYON BLVD, 91331",2
Bulky Items,34.2412631469,-118.451302903,"(34.2412631469, -118.451302903)","14620 W GLEDHILL ST, 91402",2
Graffiti,34.0027178803,-118.274249451,"(34.0027178803, -118.274249451)","4501 S MAIN ST, 90037",2
Graffiti,34.0029774726,-118.256402529,"(34.0029774726, -118.256402529)","4500 S CENTRAL AVE, 90011",2
Bulky Items,34.240701989,-118.43147661,"(34.240701989, -118.43147661)","9406 N SANDUSKY AVE, 91331",2
Bulky Items,34.240581071,-118.431346342,"(34.240581071, -118.431346342)","9400 N SANDUSKY AVE, 91331",2
Bulky Items,34.2400275866,-118.411293612,"(34.2400275866, -118.411293612)","12750 W MUSCATINE ST, 91331",2
Bulky Items,34.2399526824,-118.446868854,"(34.2399526824, -118.446868854)","9339 N SYLMAR AVE, 91402",2
Bulky Items,34.2397360471,-118.44405021,"(34.2397360471, -118.44405021)","14265 W TERRA BELLA ST, 91402",2
Bulky Items,34.2395808682,-118.518537607,"(34.2395808682, -118.518537607)","17615 W PRAIRIE ST, 91325",2
Bulky Items,34.2481251807,-118.51376603,"(34.2481251807, -118.51376603)","9736 N CHICOPEE AVE, 91325",2
Graffiti,33.9937089477,-118.247627033,"(33.9937089477, -118.247627033)","5400 S COMPTON AVE, 90011",2
Graffiti,33.993662034,-118.311515759,"(33.993662034, -118.311515759)","5321 S ST ANDREWS PL, 90062",2
Bulky Items,34.2488509729,-118.435029093,"(34.2488509729, -118.435029093)","9823 N STANWIN AVE, 91331",2
Bulky Items,34.2574377046,-118.533759312,"(34.2574377046, -118.533759312)","18347 W DEVONSHIRE ST, 91325",2
Graffiti,33.9789241607,-118.274101405,"(33.9789241607, -118.274101405)","100 W 67TH ST, 90003",2
Graffiti,33.9799836846,-118.292023843,"(33.9799836846, -118.292023843)","6521 S VERMONT AVE, 90044",2
Graffiti,33.9850835816,-118.278222275,"(33.9850835816, -118.278222275)","6000 S BROADWAY, 90003",2
Bulky Items,34.2560017659,-118.483597048,"(34.2560017659, -118.483597048)","10212 N COLLETT AVE, 91343",2
Bulky Items,34.2556780397,-118.590651405,"(34.2556780397, -118.590651405)","10206 N INDEPENDENCE AVE, 91311",2
Bulky Items,34.2553294532,-118.596227117,"(34.2553294532, -118.596227117)","21330 W LEMARSH ST, 91311",2
Bulky Items,34.2535207061,-118.465736034,"(34.2535207061, -118.465736034)","15320 W MAYALL ST, 91345",2
Bulky Items,34.2526791113,-118.424037181,"(34.2526791113, -118.424037181)","13354 W GARBER ST, 91331",2
Graffiti,33.9896519372,-118.248061163,"(33.9896519372, -118.248061163)","5819 S COMPTON AVE, 90011",2
Graffiti,33.9905763431,-118.256691856,"(33.9905763431, -118.256691856)","5701 S CENTRAL AVE, 90011",2
Bulky Items,34.2517671203,-118.420228098,"(34.2517671203, -118.420228098)","13191 W KAGEL CANYON ST, 91331",2
Graffiti,33.9906227052,-118.26074205,"(33.9906227052, -118.26074205)","5700 S MCKINLEY AVE, 90011",2
Graffiti,33.9907630219,-118.274140668,"(33.9907630219, -118.274140668)","5633 S MAIN ST, 90037",2
Graffiti,33.9907872394,-118.256720665,"(33.9907872394, -118.256720665)","5633 S CENTRAL AVE, 90011",2
Bulky Items,34.2514273737,-118.416698445,"(34.2514273737, -118.416698445)","13054 W KAMLOOPS ST, 91331",2
Graffiti,33.9912355004,-118.260991359,"(33.9912355004, -118.260991359)","5601 S MCKINLEY AVE, 90011",2
Graffiti,33.9917899238,-118.256688182,"(33.9917899238, -118.256688182)","5533 S CENTRAL AVE, 90011",2
Graffiti,33.9922329977,-118.278130883,"(33.9922329977, -118.278130883)","5500 S BROADWAY, 90037",2
Graffiti,33.9929340035,-118.278144851,"(33.9929340035, -118.278144851)","5412 S BROADWAY, 90037",2
Bulky Items,34.2501406337,-118.593086774,"(34.2501406337, -118.593086774)","9905 N VARIEL AVE, 91311",2
Bulky Items,34.2501350722,-118.406740658,"(34.2501350722, -118.406740658)","12538 W DEBELL ST, 91331",2
Bulky Items,34.2498338802,-118.583948291,"(34.2498338802, -118.583948291)","20652 W LASSEN ST, 91311",2
Bulky Items,34.2498320113,-118.573223434,"(34.2498320113, -118.573223434)","20208 W LASSEN ST, 91311",2
Bulky Items,34.2493971717,-118.51699939,"(34.2493971717, -118.51699939)","17530 W LABRADOR ST, 91325",2
Graffiti,33.9931994257,-118.256652634,"(33.9931994257, -118.256652634)","5405 S CENTRAL AVE, 90011",2
Bulky Items,34.2489565107,-118.420043649,"(34.2489565107, -118.420043649)","9836 N RINCON AVE, 91331",2
Bulky Items,34.2394488604,-118.467885381,"(34.2394488604, -118.467885381)","9301 N SEPULVEDA BLVD, 91343",2
Graffiti,34.0038571329,-118.250109096,"(34.0038571329, -118.250109096)","4401 S ASCOT AVE, 90011",2
Bulky Items,34.2389571407,-118.444586262,"(34.2389571407, -118.444586262)","14300 W TERRA BELLA ST, 91402",2
Bulky Items,34.2322825232,-118.463157416,"(34.2322825232, -118.463157416)","8900 N BURNET AVE, 91343",2
Graffiti,34.017155511,-118.269767634,"(34.017155511, -118.269767634)","196 E JEFFERSON BLVD, 90011",2
Graffiti,34.0173157744,-118.264238226,"(34.0173157744, -118.264238226)","3115 S SAN PEDRO ST, 90011",2
Bulky Items,34.2312868984,-118.450493662,"(34.2312868984, -118.450493662)","8849 N VAN NUYS BLVD, 91402",2
Graffiti,34.017407885,-118.228250075,"(34.017407885, -118.228250075)","2465 E 23RD ST, 90058",2
Bulky Items,34.2310153429,-118.451555155,"(34.2310153429, -118.451555155)","8836 N TOBIAS AVE, 91402",2
Graffiti,34.0175838212,-118.249469456,"(34.0175838212, -118.249469456)","2339 S HOOPER AVE, 90011",2
Bulky Items,34.2303596672,-118.505663223,"(34.2303596672, -118.505663223)","8801 N OAK PARK AVE, 91325",2
Bulky Items,34.2302426771,-118.439612818,"(34.2302426771, -118.439612818)","8797 N RANCHITO AVE, 91402",2
Graffiti,34.0185795057,-118.206129859,"(34.0185795057, -118.206129859)","3360 E OLYMPIC BLVD, 90023",2
Bulky Items,34.2300175537,-118.451822788,"(34.2300175537, -118.451822788)","8801 N TOBIAS AVE, 91402",2
Graffiti,34.0186949773,-118.200402702,"(34.0186949773, -118.200402702)","3616 E OLYMPIC BLVD, 90023",2
Bulky Items,34.2295859608,-118.388009658,"(34.2295859608, -118.388009658)","8819 N LANKERSHIM BLVD, 91352",2
Bulky Items,34.2295592935,-118.451820762,"(34.2295592935, -118.451820762)","8759 N TOBIAS AVE, 91402",2
Graffiti,34.02011174,-118.262477154,"(34.02011174, -118.262477154)","2721 S SAN PEDRO ST, 90011",2
Bulky Items,34.228988101,-118.367894328,"(34.228988101, -118.367894328)","10906 W DORA ST, 91352",2
Graffiti,34.0201969738,-118.267442058,"(34.0201969738, -118.267442058)","400 E 30TH ST, 90011",2
Graffiti,34.0204244007,-118.195851043,"(34.0204244007, -118.195851043)","1101 S CALZONA ST, 90023",2
Graffiti,34.0204343974,-118.27319182,"(34.0204343974, -118.27319182)","3201 S BROADWAY, 90007",2
Graffiti,34.0207214446,-118.273003001,"(34.0207214446, -118.273003001)","3131 S BROADWAY, 90007",2
Graffiti,34.0207503941,-118.271097597,"(34.0207503941, -118.271097597)","3100 S MAIN ST, 90007",2
Graffiti,34.0210659468,-118.268901777,"(34.0210659468, -118.268901777)","261 E 30TH ST, 90011",2
Graffiti,34.0211481856,-118.261801476,"(34.0211481856, -118.261801476)","2615 S SAN PEDRO ST, 90011",2
Graffiti,34.0213919156,-118.207590719,"(34.0213919156, -118.207590719)","1232 S CONCORD ST, 90023",2
